,img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
1745,https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131082425-120213181928-p-O-morskoj-jazik-zapechennij-v-duhovke.jpg,Морской язык запеченный в духовке,https://eda.ru/recepty/osnovnye-blyuda/morskoj-jazik-zapechennij-v-duhovke-19128,0,Европейская кухня,2,20 минут,"['{""id"": 14121, ""name"": ""Филе морского языка"", ""amount"": ""1 штука""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 штука""}', '{""id"": 14668, ""name"": ""Сметана 20%-ная"", ""amount"": ""3 столовые ложки""}', '{""id"": 14662, ""name"": ""Мягкий сыр"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 14781, ""name"": ""Приправы"", ""amount"": ""по вкусу""}']",267,11,2
1746,https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213182322-120213182559-p-O-svinie-otbivnie-alla-pizzaiola.jpg,Свиные отбивные alla pizzaiola,https://eda.ru/recepty/osnovnye-blyuda/svinie-otbivnie-alla-pizzaiola-19592,0,Итальянская кухня,4,,"['{""id"": 14067, ""name"": ""Свиные отбивные"", ""amount"": ""4 штуки""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""4 столовые ложки""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""600 г""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""3 зубчика""}', '{""id"": 14379, ""name"": ""Листья базилика"", ""amount"": ""3 штуки""}', '{""id"": 14126, ""name"": ""Рубленая петрушка"", ""amount"": ""1 чайная ложка""}']",290,11,1
1747,https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213182735-120213182847-p-O-kurinie-konverti-farshirovannie-golubim-sirom.jpg,"Куриные конверты, фаршированные голубым сыром",https://eda.ru/recepty/osnovnye-blyuda/kurinie-konverti-farshirovannie-golubim-sirom-19832,0,,4,1 час,"['{""id"": 14329, ""name"": ""Голубой сыр"", ""amount"": ""125 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""65 г""}', '{""id"": 13464, ""name"": ""Бекон"", ""amount"": ""8 кусков""}', '{""id"": 13639, ""name"": ""Куриная грудка"", ""amount"": ""4 штуки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""15 г""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""15 мл""}', '{""id"": 13594, ""name"": ""Красное сухое вино"", ""amount"": ""125 мл""}', '{""id"": 13545, ""name"": ""Куриный бульон"", ""amount"": ""175 мл""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""щепотка""}']",197,11,1
1748,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214132605-120214132912-p-O-kislo-sladkaja-svinina-s-risom.jpg,Кисло-сладкая свинина с рисом,https://eda.ru/recepty/osnovnye-blyuda/kislo-sladkaja-svinina-s-risom-25487,0,Европейская кухня,2,30 минут,"['{""id"": 13629, ""name"": ""Морская соль"", ""amount"": ""по вкусу""}', '{""id"": 14981, ""name"": ""Свежемолотый черный перец"", ""amount"": ""по вкусу""}', '{""id"": 13849, ""name"": ""Длиннозерный рис"", ""amount"": ""200 г""}', '{""id"": 14671, ""name"": ""Свиная вырезка"", ""amount"": ""200 г""}', '{""id"": 13643, ""name"": ""Красный лук"", ""amount"": ""1 головка""}', '{""id"": 14846, ""name"": ""Желтый сладкий перец"", ""amount"": ""1 штука""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 зубчика""}', '{""id"": 13525, ""name"": ""Имбирь"", ""amount"": ""100 г""}', '{""id"": 13506, ""name"": ""Перец чили"", ""amount"": ""½ штуки""}', '{""id"": 13630, ""name"": ""Кинза"", ""amount"": ""по вкусу""}', '{""id"": 13658, ""name"": ""Арахисовое масло"", ""amount"": ""по вкусу""}', '{""id"": 14052, ""name"": ""Кукурузный крахмал"", ""amount"": ""1 чайная ложка""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""3 столовые ложки""}', '{""id"": 13663, ""name"": ""Консервированный ананас"", ""amount"": ""220 г""}', '{""id"": 15180, ""name"": ""Китайские пряности «Пять специй»"", ""amount"": ""1 чайная ложка""}', '{""id"": 13986, ""name"": ""Латук"", ""amount"": ""1 штука""}', '{""id"": 15520, ""name"": ""Кунжут"", ""amount"": ""2 чайные ложки""}', '{""id"": 13593, ""name"": ""Бальзамический уксус"", ""amount"": ""2 столовые ложки""}']",341,11,2
1749,https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131090114-120214125422-p-O-hohob.jpg,Хохоб,https://eda.ru/recepty/osnovnye-blyuda/hohob-23564,0,Армянская кухня,4,40 минут,"['{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 кг""}', '{""id"": 13566, ""name"": ""Курица"", ""amount"": ""1,5 кг""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""150 г""}', '{""id"": 15041, ""name"": ""Зерна граната"", ""amount"": ""400 г""}', '{""id"": 14781, ""name"": ""Приправы"", ""amount"": ""по вкусу""}']",273,11,2
1750,https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213175134-1202131752132-p-O-knedliki-iz-syrogo-kartofelya.jpg,Кнедлики из сырого картофеля,https://eda.ru/recepty/osnovnye-blyuda/knedliki-iz-syrogo-kartofelya-15586,0,Европейская кухня,4,,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""4 штуки""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""2 головки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""3 столовые ложки""}', '{""id"": 13660, ""name"": ""Свиной жир"", ""amount"": ""2 столовые ложки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",176,11,0
1751,https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120214154946-120214155636-p-O-pechenij-kartofel-s-tvorogom.jpg,Печеный картофель с творогом,https://eda.ru/recepty/osnovnye-blyuda/pechenij-kartofel-s-tvorogom-30159,0,Белорусская кухня,4,1 час,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""1 кг""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""по вкусу""}', '{""id"": 13629, ""name"": ""Морская соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13493, ""name"": ""Творог"", ""amount"": ""300 г""}', '{""id"": 16156, ""name"": ""Сушеная зелень"", ""amount"": ""3 столовые ложки""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""100 г""}', '{""id"": 13425, ""name"": ""Укроп"", ""amount"": ""1 пучок""}', '{""id"": 16084, ""name"": ""Зеленый лук перья"", ""amount"": ""4 штуки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""1 зубчик""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",180,11,1
1752,https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213181923-120213182017-p-O-teljatina-v-parmezane-rozmarine.jpg,Телятина в пармезане и розмарине,https://eda.ru/recepty/osnovnye-blyuda/teljatina-v-parmezane-rozmarine-19234,0,Итальянская кухня,4,40 минут,"['{""id"": 14009, ""name"": ""Телячьи отбивные"", ""amount"": ""4 штуки""}', '{""id"": 14698, ""name"": ""Толченые сухари"", ""amount"": ""150 г""}', '{""id"": 13819, ""name"": ""Розмарин"", ""amount"": ""1 столовая ложка""}', '{""id"": 13417, ""name"": ""Тертый сыр пармезан "", ""amount"": ""75 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 14139, ""name"": ""Специи"", ""amount"": ""по вкусу""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""3 столовые ложки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""60 г""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""4 зубчика""}']",170,11,1
1753,https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213183611-120213183920-p-O-farshirovannaja-rozhdestvenskaja-indejka-s-travami-prjanostjami.jpg,Фаршированная рождественская индейка с травами…,https://eda.ru/recepty/osnovnye-blyuda/farshirovannaja-rozhdestvenskaja-indejka-s-travami-prjanostjami-20537,0,,12,5 часов,"['{""id"": 13768, ""name"": ""Индейка"", ""amount"": ""1 штука""}', '{""id"": 14698, ""name"": ""Толченые сухари"", ""amount"": ""225 г""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""1 пучок""}', '{""id"": 13614, ""name"": ""Чабрец"", ""amount"": ""½ пучка""}', '{""id"": 13917, ""name"": ""Майоран"", ""amount"": ""½ пучка""}', '{""id"": 13943, ""name"": ""Черный душистый перец"", ""amount"": ""½ чайной ложки""}', '{""id"": 13845, ""name"": ""Кайенский перец"", ""amount"": ""½ чайной ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""1 чайная ложка""}', '{""id"": 15015, ""name"": ""Молотый мускатный орех"", ""amount"": ""½ чайной ложки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""250 г""}', '{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""2 штуки""}']",366,11,0
1754,https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131084114-120213175739-p-O-kurinie-okorochka-s-ovoschami.jpg,Куриные окорочка с овощами,https://eda.ru/recepty/osnovnye-blyuda/kurinie-okorochka-s-ovoschami-17241,0,Французская кухня,4,1 час 20 минут,"['{""id"": 13753, ""name"": ""Куриные окорочка"", ""amount"": ""4 штуки""}', '{""id"": 13594, ""name"": ""Красное сухое вино"", ""amount"": ""4 столовые ложки""}', '{""id"": 13579, ""name"": ""Коньяк"", ""amount"": ""2 столовые ложки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 зубчика""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 головка""}', '{""id"": 14156, ""name"": ""Свежий желтый перец"", ""amount"": ""1 штука""}', '{""id"": 14157, ""name"": ""Свежий красный перец"", ""amount"": ""1 штука""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""3 штуки""}', '{""id"": 13471, ""name"": ""Баклажаны"", ""amount"": ""1 штука""}', '{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""1 штука""}', '{""id"": 13509, ""name"": ""Шампиньоны"", ""amount"": ""150 г""}', '{""id"": 13520, ""name"": ""Томатная паста "", ""amount"": ""1 чайная ложка""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""1 чайная ложка""}', '{""id"": 13440, ""name"": ""Майонез"", ""amount"": ""1 чайная ложка""}', '{""id"": 13592, ""name"": ""Паприка"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13466, ""name"": ""Тимьян"", ""amount"": ""½ чайной ложки""}', '{""id"": 13577, ""name"": ""Орегано"", ""amount"": ""щепотка""}']",227,11,3
1755,https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082729-120213175733-p-O-kotleti-iz-govjadini.jpg,Котлеты из говядины,https://eda.ru/recepty/osnovnye-blyuda/kotleti-iz-govjadini-17212,0,Авторская кухня,10,50 минут,"['{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 головка""}', '{""id"": 13734, ""name"": ""Говяжий фарш"", ""amount"": ""500 г""}', '{""id"": 13426, ""name"": ""Сыр"", ""amount"": ""по вкусу""}', '{""id"": 13440, ""name"": ""Майонез"", ""amount"": ""1 столовая ложка""}']",266,11,8
1756,https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213175531-120213175616-p-O-zharenie-kabachki-so-smetanoj.jpg,Жареные кабачки со сметаной,https://eda.ru/recepty/osnovnye-blyuda/zharenie-kabachki-so-smetanoj-16777,0,,4,35 минут,"['{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13994, ""name"": ""Подсолнечное масло"", ""amount"": ""4 столовые ложки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 столовые ложки""}', '{""id"": 13539, ""name"": ""Кабачки"", ""amount"": ""1 кг""}']",124,11,0
1757,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213181135-120213181352-p-O-kurica-v-limonno-medovom-souse-s-kedrovimi-oreshkami.jpg,Курица в лимонно-медовом соусе с кедровыми…,https://eda.ru/recepty/osnovnye-blyuda/kurica-v-limonno-medovom-souse-s-kedrovimi-oreshkami-18699,0,Русская кухня,4,1 час,"['{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""1 штука""}', '{""id"": 14131, ""name"": ""Куриные бедра"", ""amount"": ""4 штуки""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""3 столовые ложки""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""8 столовых ложек""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13634, ""name"": ""Кедровые орехи"", ""amount"": ""5 столовых ложек""}', '{""id"": 13994, ""name"": ""Подсолнечное масло"", ""amount"": ""1 столовая ложка""}']",209,11,4
1758,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/110808212803-120213181525-p-O-zharenaja-utka-s-kartoshkoj-sousom.jpg,Жареная утка с картошкой и соусом,https://eda.ru/recepty/osnovnye-blyuda/zharenaja-utka-s-kartoshkoj-sousom-18779,0,Европейская кухня,8,,"['{""id"": 13807, ""name"": ""Утка"", ""amount"": ""5 кг""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""125 г""}', '{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""2 кг""}', '{""id"": 13516, ""name"": ""Апельсины"", ""amount"": ""1 штука""}', '{""id"": 14298, ""name"": ""Свежий розмарин "", ""amount"": ""1 пучок""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 столовая ложка""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""4 столовые ложки""}', '{""id"": 13456, ""name"": ""Овощной бульон"", ""amount"": ""1 л""}']",101,11,0
